Dia do Mes,Dia da Semana,Feriado / FDS,Hora,Chuva,Valor Cartela,Premiacao,Resultado
10,7,0,15.15,1,0.25,190,-15.08
10,7,0,15.30,1,0.5,240,-6.3
10,7,0,15.45,1,0.25,180,12.88
10,7,0,16,1,0.5,370,-9.1
10,7,0,16.15,1,0.2,165,46.78
10,7,0,16.30,1,0.25,170,62.15
10,7,0,16.45,1,0.2,160,24.64
10,7,0,17,1,0.5,580,113.65
10,7,0,17.15,1,0.1,165.01,82.92
10,7,0,17.30,1,0.5,360,124.7
10,7,0,17.45,1,0.25,240,70.15
10,7,0,18,1,1,1.15000,389.3
10,7,0,18.15,1,0.5,250,107.55
10,7,0,18.30,1,0.2,479.99,249.67
10,7,0,18.45,1,0.5,250,7.35
10,7,0,19,1,1,1.15000,489.4
10,7,0,19.15,1,0.5,250,120.9
10,7,0,19.30,1,0.1,380,95.39
10,7,0,19.45,1,0.5,250,3.35
10,7,0,20,1,0.2,1.15000,376.04
10,7,0,20.15,1,0.5,240,59.5
10,7,0,20.30,1,1,360,5.7
10,7,0,20.45,1,0.25,180,32.68
10,7,0,21,1,0.5,250,-4.75
10,7,0,21.15,1,0.25,180,-31.73
10,7,0,21.30,1,0.5,240,-72.6
10,7,0,21.45,1,0.25,180,33.3
10,7,0,22,1,2,100,579
10,7,0,22.10,1,0.1,0,224.82
10,7,0,22.20,1,0.5,50,134.5
10,7,0,22.30,1,2,500,-321.8
10,7,0,22.40,1,1,95,143.5
10,7,0,22.50,1,0.2,150,17.58
10,7,0,23,1,0.25,50,85.68
10,7,0,23.10,1,0.2,25.84,71.28
10,7,0,23.20,1,0.25,30,34.8
10,7,0,23.30,1,0.1,15,67.26
10,7,0,23.45,1,0.25,150,-30.53
10,7,0,23.59,1,0.05,30,78.9
11,1,0,0.15,0,0.2,15,85.8
11,1,0,0.30,0,0.1,75,-22.26
11,1,0,0.45,0,0.2,135,-99.36
11,1,0,1,0,0.1,86.66,-20.6
11,1,0,9,0,0.25,7.5,36.73
11,1,0,9.15,0,0.2,105,-46.32
11,1,0,9.30,0,0.2,135,-40.86
11,1,0,9.45,0,0.25,5,111.7
11,1,0,10,0,0.2,140,-33.3
11,1,0,10.15,0,0.1,25,108.55
11,1,0,10.30,0,0.2,145,-50.12
11,1,0,10.45,0,0.25,7.5,66.3
11,1,0,11,0,0.5,7.5,206.75
11,1,0,11.15,0,0.2,200,-56.72
11,1,0,11.30,0,0.25,30,210.08
11,1,0,11.45,0,0.2,0,181.22
11,1,0,12,0,1.850523169,100,1.01780
11,1,0,12.15,0,0.5,60,327.35
11,1,0,12.30,0,0.2,200,8.9
11,1,0,12.45,0,0.25,250,-68.68
11,1,0,13,0,0.1,400,132.48
11,1,0,13.15,0,0.2,40,134.34
11,1,0,13.30,0,0.25,0,218
11,1,0,13.45,0,0.2,40,154.96
11,1,0,14,0,0.1,50,444.65
11,1,0,14.15,0,0.25,15,169.73
11,1,0,14.30,0,0.2,0,135.18
11,1,0,14.45,0,0.5,10,94.2
11,1,0,15,0,1,0,259.7
11,1,0,15.15,0,0.1,220,-40.21
11,1,0,15.30,0,0.25,250,-127.78
11,1,0,15.45,0,0.5,350,-209.2
11,1,0,16,0,1,100,171.3
11,1,0,16.15,0,0.2,106.67,-0.45
11,1,0,16.30,0,0.25,0,111.33
11,1,0,16.45,0,0.2,20,92.34
11,1,0,17,0,0.1,1.97423,-1.68264
11,1,0,17.15,0,0.25,300,-98.7
11,1,0,17.30,0,0.2,30,111.92
11,1,0,17.45,0,0.5,330,-185.9
11,1,0,18,0,2,100,247.2
11,1,0,18.15,0,0.1,14.67,121.22
11,1,0,18.30,0,0.25,50,73.3
11,1,0,18.45,0,0.5,550,-349.15
11,1,0,19,0,2,200,250.4
11,1,0,19.15,0,1,80,164.5
11,1,0,19.30,0,0.2,350,-161.3
11,1,0,19.45,0,1,115,160
11,1,0,20,0,0.2,150,434.38
11,1,0,20.15,0,0.1,360,-149.68
11,1,0,20.30,0,0.25,0,139.05
11,1,0,20.45,0,0.05,20,107.93
11,1,0,21,0,2,100,40.4
11,1,0,21.15,0,0.1,20,28.6
11,1,0,21.30,0,0.25,40,13.55
11,1,0,21.45,0,0.05,180,-62.28
11,1,0,22,0,2,100,36.8
11,1,0,22.15,0,0.1,100,16.91
11,1,0,22.30,0,1,500,-307.4
11,1,0,22.45,0,0.1,200,-107.12
11,1,0,23,0,0.25,20,129.85
11,1,0,23.15,0,0.2,170,-135.98
11,1,0,23.30,0,0.1,172.5,-139.06
11,1,0,23.45,0,0.25,200,-126.43
11,1,0,23.59,0,0.05,15,58.36
12,2,1,9,0,0.25,0,33.63
12,2,1,9.10,0,0.5,0,40.25
12,2,1,9.20,0,0.2,115,-85.1
12,2,1,9.30,0,0.2,0,29.74
12,2,1,9.40,0,0.5,130,-99.4
12,2,1,9.50,0,0.25,125,-91.03
12,2,1,10,0,0.2,162.5,-115.88
12,2,1,10.10,0,0.1,145,-68.86
12,2,1,10.20,0,0.2,30,92.96
12,2,1,10.30,0,0.5,85,11.3
12,2,1,10.40,0,0.25,30,77.2
12,2,1,10.50,0,0.1,0,80.21
12,2,1,11,0,0.5,300,-120.6
12,2,1,11.15,0,0.2,180,-46.08
12,2,1,11.30,0,0.25,300,-47.88
12,2,1,11.45,0,0.2,223.34,27.42
12,2,1,12,0,2,1.00000,-277.8
12,2,1,12.15,0,0.5,150,6.35
12,2,1,12.30,0,0.25,125,-14.38
12,2,1,12.45,0,0.5,150,-18.25
12,2,1,13,0,1,300,-98.2
12,2,1,13.15,0,0.25,140,-20.78
12,2,1,13.30,0,0.5,160,-20.9
12,2,1,13.45,0,0.25,140,-21.7
12,2,1,14,0,0.2,125,-17.02
12,2,1,14.15,0,0.5,150,-7.75
12,2,1,14.30,0,0.25,140,38.85
12,2,1,14.45,0,0.5,170,-18
12,2,1,15,0,0.5,150,-44.1
12,2,1,15.20,0,0.25,150,13.1
12,2,1,15.40,0,0.1,140,57.41
12,2,1,16,0,0.5,180,-6
12,2,1,16.20,0,0.25,160,14.6
12,2,1,16.40,0,0.5,180,0.05
12,2,1,17,0,1,350,-25.9
12,2,1,17.15,0,0.1,150,79.5
12,2,1,17.30,0,0.2,160,12.16
12,2,1,17.45,0,0.5,240,-43.9
12,2,1,18,0,1,1.20000,-297.2
12,2,1,18.15,0,0.5,250,1.65
12,2,1,18.30,0,1,480,-5.7
12,2,1,18.45,0,0.5,250,-86.1
12,2,1,19,0,1,1.20000,-341.8
12,2,1,19.15,0,0.5,250,-30.75
12,2,1,19.30,0,1,380,-39.8
12,2,1,19.45,0,0.5,250,-74.5
12,2,1,20,0,1,700,-268
12,2,1,20.15,0,0.5,240,-28.5
12,2,1,20.30,0,1,360,-99.9
12,2,1,20.45,0,0.25,180,-47.25
12,2,1,21,0,0.5,250,-119.85
12,2,1,21.15,0,0.25,180,-80.78
12,2,1,21.30,0,0.5,240,-96.9
12,2,1,21.45,0,0.25,180,-59.85
12,2,1,22,0,2,100,399.6
12,2,1,22.10,0,0.1,0,138.74
12,2,1,22.20,0,0.5,15,44.85
12,2,1,22.30,0,2,400,-245.2
12,2,1,22.40,0,1,300,-256.8
12,2,1,22.50,0,0.2,180,-79.38
12,2,1,23,0,0.25,35,53.65
12,2,1,23.10,0,0.2,10,72.62
12,2,1,23.20,0,0.25,140,-92.3
12,2,1,23.30,0,0.1,120,-47.01
12,2,1,23.45,0,0.25,170,-119.38
12,2,1,23.59,0,0.05,0,99.54
13,3,1,8,0,0.2,0,10.62
13,3,1,8.20,0,0.25,57.5,-45.58
13,3,1,8.40,0,0.5,15,4.35
13,3,1,9,0,0.25,15,16.93
13,3,1,9.10,0,0.5,120,-87.85
13,3,1,9.20,0,0.2,0,40.38
13,3,1,9.30,0,0.25,5,40.48
13,3,1,9.40,0,0.5,115,-98.95
13,3,1,9.50,0,0.25,30,29.38
13,3,1,10,0,0.2,7.5,86.24
13,3,1,10.10,0,0.1,80,-25.73
13,3,1,10.20,0,0.2,130,-51.56
13,3,1,10.30,0,0.5,130,-78.85
13,3,1,10.40,0,0.25,150,-58.63
13,3,1,10.50,0,0.1,15,30.54
13,3,1,11,0,0.5,300,-183.4
13,3,1,11.15,0,0.2,36.67,56.93
13,3,1,11.30,0,0.25,250,-73.05
13,3,1,11.45,0,0.2,0,157.1
13,3,1,12,0,2,33.33,863.27
13,3,1,12.15,0,0.5,150,17.05
13,3,1,12.30,0,0.25,125,-12.88
13,3,1,12.45,0,0.5,150,-41.5
13,3,1,13,0,1,300,23.7
13,3,1,13.15,0,0.25,140,-26.05
13,3,1,13.30,0,0.5,160,-41.1
13,3,1,13.45,0,0.25,140,30.5
13,3,1,14,0,0.25,125,48.03
13,3,1,14.15,0,0.5,150,-7.45
13,3,1,14.30,0,0.25,140,50.33
13,3,1,14.45,0,0.5,170,9.85
13,3,1,15,0,0.5,150,-22
13,3,1,15.20,0,0.25,150,-56.63
13,3,1,15.40,0,0.1,140,55.4
13,3,1,16,0,0.5,180,-22.65
13,3,1,16.20,0,0.25,160,38.78
13,3,1,16.40,0,0.5,180,-55.45
13,3,1,17,0,1,350,69.5
13,3,1,17.15,0,0.1,150,-27.2
13,3,1,17.30,0,0.2,160,16.36
13,3,1,17.45,0,0.5,240,6.85
13,3,1,18,0,1,1.20000,-320.6
13,3,1,18.15,0,0.5,250,16.45
13,3,1,18.30,0,1,480,-46.7
13,3,1,18.45,0,0.5,250,-49.25
13,3,1,19,0,1,1.20000,-359.2
13,3,1,19.15,0,0.5,250,9.2
13,3,1,19.30,0,1,379.99,18.11
13,3,1,19.45,0,0.5,250,46.55
13,3,1,20,0,1,1.20000,-216.3
13,3,1,20.15,0,0.5,240,-46.5
13,3,1,20.30,0,1,360,28.4
13,3,1,20.45,0,0.25,180,-18.45
13,3,1,21,0,0.5,250,-7
13,3,1,21.15,0,0.25,180,15.98
13,3,1,21.30,0,0.5,240,-48.3
13,3,1,21.45,0,0.25,180,-13.73
13,3,1,22,0,2,0,501.4
13,3,1,22.10,0,0.1,50,147.03
13,3,1,22.20,0,0.5,0,147.65
13,3,1,22.30,0,2,25,205.4
13,3,1,22.40,0,1,300,-124.5
13,3,1,22.50,0,0.2,10,46.56
13,3,1,23,0,0.25,15,64.43
13,3,1,23.10,0,0.2,20,63.18
13,3,1,23.20,0,0.25,0,57.15
13,3,1,23.30,0,0.1,0,49.61
13,3,1,23.45,0,0.25,170,-133.73
13,3,1,23.59,0,0.05,30,48.44
14,4,0,8,1,0.1,70,-37.69
14,4,0,8.20,1,0.25,10,19.93
14,4,0,8.40,1,0.5,100,-60.4
14,4,0,9,1,0.25,0,49.05
14,4,0,9.15,1,0.2,0,25.02
14,4,0,9.30,1,0.2,110,-54.82
14,4,0,9.45,1,0.25,0,54.1
14,4,0,10,1,0.2,22.5,88.86
14,4,0,10.10,1,0.1,140,-8.3
14,4,0,10.20,1,0.2,22.5,76.62
14,4,0,10.30,1,0.5,0,81.1
14,4,0,10.40,1,0.25,150,-45.05
14,4,0,10.50,1,0.1,5,81.77
14,4,0,11,1,0.5,315,-143.7
14,4,0,11.15,1,0.2,157.5,-73.34
14,4,0,11.30,1,0.25,175,-20.95
14,4,0,11.45,1,0.2,0,151.38
14,4,0,12,1,2,140,411
14,4,0,12.15,1,0.5,150,-45.45
14,4,0,12.30,1,0.25,125,-4.38
14,4,0,12.45,1,0.5,150,-51.4
14,4,0,13,1,1,300,-40.2
14,4,0,13.15,1,0.25,140,39.13
14,4,0,13.30,1,0.5,160,-57.75
14,4,0,13.45,1,0.25,140,22.95
14,4,0,14,1,0.25,124.99,21.74
14,4,0,14.15,1,0.5,150,46.75
14,4,0,14.30,1,0.25,140,88.95
14,4,0,14.45,1,0.5,170,43.4
14,4,0,15,1,0.5,150,7.55
14,4,0,15.20,1,0.25,150,-4.58
14,4,0,15.40,1,0.1,140,134.76
14,4,0,16,1,0.5,180,82.45
14,4,0,16.20,1,0.25,160,57.4
14,4,0,16.40,1,0.5,180,93.75
14,4,0,17,1,1,350,120
14,4,0,17.15,1,0.1,150,214.49
14,4,0,17.30,1,0.2,160,-15.26
14,4,0,17.45,1,0.5,240,-21.8
14,4,0,18,1,2,600,366.6
14,4,0,18.15,1,0.5,250,69.4
14,4,0,18.30,1,1,480,344.6
14,4,0,18.45,1,0.5,250,146.3
14,4,0,19,1,2,600,251.2
14,4,0,19.15,1,0.5,250,195.9
14,4,0,19.30,1,1,380,100.8
14,4,0,19.45,1,0.5,250,82.45
14,4,0,20,1,2,650,-32.6
14,4,0,20.15,1,0.5,240,54.5
14,4,0,20.30,1,1,360,152.5
14,4,0,20.45,1,0.25,180,23.5
14,4,0,21,1,0.5,250,-4.1
14,4,0,21.15,1,0.25,180,59.63
14,4,0,21.30,1,0.5,240,-29.8
14,4,0,21.45,1,0.25,180,20.95
14,4,0,22,1,1.745547074,100,518.2
14,4,0,22.10,1,0.1,25,155.27
14,4,0,22.20,1,0.5,280,-107.65
14,4,0,22.30,1,2,400,-207.4
14,4,0,22.40,1,1,120,105
14,4,0,22.50,1,0.2,150,-39.66
14,4,0,23,1,0.25,270,-77.83
14,4,0,23.10,1,0.2,125,-54.98
14,4,0,23.20,1,0.25,170,-101.83
14,4,0,23.30,1,0.1,0,85.59
14,4,0,23.45,1,0.25,170,-75.05
14,4,0,23.59,1,0.05,15,97.64
15,5,0,8,1,0.1,10,33.75
15,5,0,8.20,1,0.25,0,31.08
15,5,0,8.40,1,0.5,10,39.95
15,5,0,9,1,0.25,7.5,38.18
15,5,0,9.15,1,0.2,105,-66.3
15,5,0,9.30,1,0.2,10,45.46
15,5,0,9.45,1,0.25,0,40.03
15,5,0,10,1,0.2,15,30.02
15,5,0,10.10,1,0.1,0,58.78
15,5,0,10.20,1,0.2,10,36.98
15,5,0,10.30,1,0.5,7.5,18.25
15,5,0,10.40,1,0.25,0,62.23
15,5,0,10.50,1,0.1,5,84.42
15,5,0,11,1,0.5,100,131.5
15,5,0,11.15,1,0.2,0,103.1
15,5,0,11.30,1,0.25,0,194.05
15,5,0,11.45,1,0.2,220,-77.6
15,5,0,12,1,2,0,684
15,5,0,12.15,1,0.5,150,31.75
15,5,0,12.30,1,0.25,125,104.8
15,5,0,12.45,1,0.5,150,58.9
15,5,0,13,1,1,300,-27
15,5,0,13.15,1,0.25,140,65.8
15,5,0,13.30,1,0.5,160,49.1
15,5,0,13.45,1,0.25,140,70.68
15,5,0,14,1,0.25,125,49
15,5,0,14.30,1,0.25,140,86.88
15,5,0,14.45,1,0.5,170,04.05
15,5,0,15,1,0.5,150,24.2
15,5,0,15.20,1,0.25,150,131.8
15,5,0,15.40,1,0.1,140,154.34
15,5,0,16,1,0.5,180,44.4
15,5,0,16.20,1,0.25,160,74.05
15,5,0,16.40,1,0.5,180,21.95
15,5,0,17,1,1,350,120.2
15,5,0,17.15,1,0.1,150,183.17
15,5,0,17.30,1,0.2,160,153.62
15,5,0,17.45,1,0.5,240,8.55
15,5,0,18,1,2,600,88.8
15,5,0,18.15,1,0.5,250,25.8
15,5,0,18.30,1,1,480,78
15,5,0,18.45,1,0.5,250,27.85
15,5,0,19,1,2,600,148.8
15,5,0,19.15,1,0.5,250,117.8
15,5,0,19.30,1,1,380,322.8
15,5,0,19.45,1,0.5,250,208.65
15,5,0,20,1,2,650,252.4
15,5,0,20.15,1,0.5,240,203.5
15,5,0,20.30,1,1,360,168.8
15,5,0,20.45,1,0.25,180,191.68
15,5,0,21,1,0.5,250,177.75
15,5,0,21.15,1,0.25,180,55.35
15,5,0,21.30,1,0.5,240,-4.2
15,5,0,21.45,1,0.25,180,41.28
15,5,0,22,1,1.703703704,0,839.8
15,5,0,22.10,1,0.1,66.66,177.38
15,5,0,22.20,1,0.5,0,133.45
15,5,0,22.30,1,2,400,-189.4
15,5,0,22.40,1,1,300,-194.7
15,5,0,22.50,1,0.2,30,54.42
15,5,0,23,1,0.25,250,-198.43
15,5,0,23.10,1,0.2,35,16.3
15,5,0,23.20,1,0.25,10,43.1
15,5,0,23.30,1,0.1,15,62.85
15,5,0,23.45,1,0.25,150,-69
15,5,0,23.59,1,0.05,25.88,215.33
16,6,0,8,1,0.1,3.33,34.02
16,6,0,8.20,1,0.25,0,1.8
16,6,0,8.40,1,0.5,10,23.75
16,6,0,9,1,0.25,0,13.78
16,6,0,9.15,1,0.2,0,19.58
16,6,0,9.30,1,0.2,0,17.64
16,6,0,9.45,1,0.25,0,48.65
16,6,0,10,1,0.2,0,81.74
16,6,0,10.10,1,0.1,60,1.65
16,6,0,10.20,1,0.2,7.5,68.64
16,6,0,10.30,1,0.5,0,64.8
16,6,0,10.40,1,0.25,22.5,41.73
16,6,0,10.50,1,0.1,25,110.77
16,6,0,11,1,0.5,310,-155.15
16,6,0,11.15,1,0.2,15,108.24
16,6,0,11.30,1,0.25,0,171.63
16,6,0,11.45,1,0.2,20,175.42
16,6,0,12,1,2,0,487.2
16,6,0,12.15,1,0.5,160,-3.5
16,6,0,12.30,1,0.25,140,22.75
16,6,0,12.45,1,0.5,155,46
16,6,0,13,1,1,299.99,128.11
16,6,0,13.15,1,0.2,170,64.8
16,6,0,13.30,1,0.25,190,46.13
16,6,0,13.45,1,0.2,170,70.62
16,6,0,14,1,0.5,360,62.95
16,6,0,14.15,1,0.2,170,91.16
16,6,0,14.30,1,0.25,200,72.7
16,6,0,14.45,1,0.2,165,112.76
16,6,0,15,1,0.5,250,128.1
16,6,0,15.15,1,0.25,190,182.93
16,6,0,15.30,1,0.5,240,143.3
16,6,0,15.45,1,0.25,180,108.95
16,6,0,16,1,0.5,370,48
16,6,0,16.15,1,0.2,165.01,166.11
16,6,0,16.30,1,0.25,170,149.73
16,6,0,16.45,1,0.2,160,116.64
16,6,0,17,1,0.5,1.86720,-964.65
16,6,0,17.15,1,0.1,165,225.17
16,6,0,17.30,1,0.5,360,42.1
16,6,0,17.45,1,0.25,240,114.23
16,6,0,18,1,1,1.15000,120.8
16,6,0,18.15,1,0.5,250,82.2
16,6,0,18.30,1,0.2,480,299.32
16,6,0,18.45,1,0.5,250,-2.9
16,6,0,19,1,1,1.15000,85
16,6,0,19.15,1,0.5,250,-14.35
16,6,0,19.30,1,0.1,380,274.05
16,6,0,19.45,1,0.5,250,58.25
16,6,0,20,1,0.2,1.15001,724.65
16,6,0,20.25,1,3.096494683,6.06699,1.16711
16,6,0,20.45,1,0.25,550,445.03
16,6,0,21,1,0.5,250,204
16,6,0,21.20,1,0.25,180.01,104.27
16,6,0,21.40,1,0.5,240,80.85
16,6,0,22,1,1.977924945,1.00000,-192.6
16,6,0,22.10,1,0.1,33.34,182.35
16,6,0,22.20,1,0.5,0,93.6
16,6,0,22.30,1,2,0,244.8
16,6,0,22.40,1,1,120,103.5
16,6,0,22.50,1,0.2,20,68.2
16,6,0,23,1,0.25,50,20.2
16,6,0,23.10,1,0.2,150,-92.76
16,6,0,23.20,1,0.25,140,-77.45
16,6,0,23.30,1,0.1,120,-49.89
16,6,0,23.45,1,0.25,20,64.83
16,6,0,23.59,1,0.05,145,-2.62
17,7,0,0.10,1,0.2,25,37.1
17,7,0,0.20,1,0.25,35,24.63
17,7,0,0.30,1,0.1,125,-48.14
17,7,0,0.40,1,0.2,130,-29.56
17,7,0,0.50,1,0.25,0,94.5
17,7,0,1,1,0.1,15,80.49
17,7,0,9,1,0.25,15,85.25
17,7,0,9.10,1,0.5,15,55.25
17,7,0,9.20,1,0.2,105,-31
17,7,0,9.30,1,0.2,120,-64.2
17,7,0,9.40,1,0.5,0,59.6
17,7,0,9.50,1,0.25,12.5,28.45
17,7,0,10,1,0.2,0,113.14
17,7,0,10.10,1,0.1,135,-50.44
17,7,0,10.20,1,0.2,130,-44.1
17,7,0,10.30,1,0.5,142,-19.35
17,7,0,10.40,1,0.25,172.5,-22.58
17,7,0,10.50,1,0.1,125,56.49
17,7,0,11,1,0.5,30,256.05
17,7,0,11.15,1,0.2,30,198.98
17,7,0,11.30,1,0.25,195,111.28
17,7,0,11.45,1,0.2,6.66,273.74
17,7,0,12,1,2,0,1.00720
17,7,0,12.15,1,0.5,160,-32.35
17,7,0,12.30,1,0.25,140,7.75
17,7,0,12.45,1,0.5,154.99,6.71
17,7,0,13,1,1,300,133
17,7,0,13.15,1,0.2,170,79.48
17,7,0,13.30,1,0.25,190,25
17,7,0,13.45,1,0.2,170,-2.92
17,7,0,14,1,0.5,360,23.05
17,7,0,14.15,1,0.2,170,23.78
17,7,0,14.30,1,0.25,200,4.7
17,7,0,14.45,1,0.2,165,-36.28
17,7,0,15,1,0.5,250,-64
17,7,0,15.15,1,0.25,190,12.2
17,7,0,15.30,1,0.5,240,-6.05
17,7,0,15.45,1,0.25,180,23.95
17,7,0,16,1,0.5,370,88.8
17,7,0,16.15,1,0.2,165,83.12
17,7,0,16.30,1,0.25,170,61
17,7,0,16.45,1,0.2,160,69.1
17,7,0,17,1,0.5,579.99,255.11
17,7,0,17.15,1,0.1,165,135.02
17,7,0,17.30,1,0.5,360,135.55
17,7,0,17.45,1,0.25,240,39.68
17,7,0,18,1,1,1.15000,241.2
17,7,0,18.15,1,0.5,250,42.2
17,7,0,18.30,1,0.2,479.99,136.83
17,7,0,18.45,1,0.5,250.01,173.94
17,7,0,19,1,1,1.15000,695.9
17,7,0,19.15,1,0.5,250.01,171.19
17,7,0,19.30,1,0.1,380,247.31
17,7,0,19.45,1,0.5,250,219.25
17,7,0,20,1,0.2,1.15000,680.34
17,7,0,20.15,1,0.5,240,20.35
17,7,0,20.30,1,1,360,25.3
17,7,0,20.45,1,0.25,180,83.35
17,7,0,21,1,0.5,250,4.7
17,7,0,21.15,1,0.25,180,31.95
17,7,0,21.30,1,0.5,240,-37.5
17,7,0,21.45,1,0.25,180,-15.98
17,7,0,22,1,2,100,517.4
17,7,0,22.10,1,0.1,75,91.39
17,7,0,22.20,1,0.5,50,23.8
17,7,0,22.30,1,2,400,-182.2
17,7,0,22.40,1,1,0,144
17,7,0,22.50,1,0.2,33.34,16
17,7,0,23,1,0.25,30,92.63
17,7,0,23.10,1,0.2,20,54
17,7,0,23.20,1,0.25,150,-24.68
17,7,0,23.30,1,0.1,15,38.11
17,7,0,23.45,1,0.25,0,96.98
17,7,0,23.59,1,0.05,19.94,147.01
18,1,0,0.15,1,0.2,135,-57.6
18,1,0,0.30,1,0.1,113.33,-17.3
18,1,0,0.45,1,0.2,10,50.3
18,1,0,1,1,0.1,110,-19.91
18,1,0,9,1,0.25,55,23.98
18,1,0,9.15,1,0.2,105,-27.1
18,1,0,9.30,1,0.2,135,-48.1
18,1,0,9.45,1,0.25,155,-67.03
18,1,0,10,1,0.2,0,104.5
18,1,0,10.15,1,0.1,135,-8.09
18,1,0,10.30,1,0.2,160,-10.84
18,1,0,10.45,1,0.25,82.5,64
18,1,0,11,1,0.5,45,183.85
18,1,0,11.15,1,0.2,20,138.18
18,1,0,11.30,1,0.25,360,-42.13
18,1,0,11.45,1,0.2,240.01,-72.61
18,1,0,12,1,1.989035088,0,819.7
18,1,0,12.15,1,0.5,7.5,246.1
18,1,0,12.30,1,0.2,20,212.26
18,1,0,12.45,1,0.25,20,278.35
18,1,0,13,1,0.1,425,135.45
18,1,0,13.15,1,0.2,20,231.54
18,1,0,13.30,1,0.25,270,22.98
18,1,0,13.45,1,0.2,10,220.22
18,1,0,14,1,0.1,50,656.08
18,1,0,14.15,1,0.25,280,-94
18,1,0,14.30,1,0.2,0,175.88
18,1,0,14.45,1,0.5,330,-69.75
18,1,0,15,1,1,100,305.6
18,1,0,15.15,1,0.1,200,-9.46
18,1,0,15.30,1,0.25,0,202.63
18,1,0,15.45,1,0.5,35,179.45
18,1,0,16,1,1,300,119.6
18,1,0,16.15,1,0.2,0,101.76
18,1,0,16.30,1,0.25,0,120.8
18,1,0,16.45,1,0.2,20,123.44
18,1,0,17,1,0.1,0,307.74
18,1,0,17.15,1,0.25,270,-102.58
18,1,0,17.30,1,0.2,0,73.66
18,1,0,17.45,1,0.5,10,151.6
18,1,0,18,1,2,358.33,131.87
18,1,0,18.15,1,0.1,206.67,-123.95
18,1,0,18.30,1,0.25,300,-206.33
18,1,0,18.45,1,0.5,50,250.75
18,1,0,19,1,2,600,-108.4
18,1,0,19.15,1,1,400,-190.4
18,1,0,19.30,1,0.2,0,140.86
18,1,0,19.45,1,1,35,175.4
18,1,0,20,1,0.2,1.02500,-504.16
18,1,0,20.15,1,0.1,7.5,152.68
18,1,0,20.30,1,0.25,50,30.8
18,1,0,20.45,1,0.05,20,154.26
18,1,0,21,1,2,550,-305
18,1,0,21.15,1,0.1,40,76.39
18,1,0,21.30,1,0.25,20,14.65
18,1,0,21.45,1,0.05,0,68.07
18,1,0,22,1,2,0,157.4
18,1,0,22.15,1,0.1,183.34,-83.87
18,1,0,22.30,1,1,200,-113.4
18,1,0,22.45,1,0.1,50,-19.36
18,1,0,23,1,0.25,0,57.93
18,1,0,23.15,1,0.2,160,-129.94
18,1,0,23.30,1,0.1,0,27.99
18,1,0,23.45,1,0.25,80,-46.7
18,1,0,23.59,1,0.05,130,-57.87
19,2,0,9,1,0.25,0,36.1
19,2,0,9.10,1,0.5,0,16.25
19,2,0,9.20,1,0.2,0,13.28
19,2,0,9.30,1,0.2,0,13.68
19,2,0,9.40,1,0.5,125,-99.25
19,2,0,9.50,1,0.25,0,31.45
19,2,0,10,1,0.2,30,-1.2
19,2,0,10.10,1,0.1,7.5,44.1
19,2,0,10.20,1,0.2,7.5,31.78
19,2,0,10.30,1,0.5,10,54
19,2,0,10.40,1,0.25,5,54.3
19,2,0,10.50,1,0.1,25,58.61
19,2,0,11,1,0.5,180,-11.8
19,2,0,11.15,1,0.2,165,-12.2
19,2,0,11.30,1,0.25,270,-19.65
19,2,0,11.45,1,0.2,13.32,189.3
19,2,0,12,1,2,100,502.2
19,2,0,12.15,1,0.5,150,23.5
19,2,0,12.30,1,0.25,125,-4.9
19,2,0,12.45,1,0.5,150,-31.55
19,2,0,13,1,1,300,-54.9
19,2,0,13.15,1,0.25,140,-28.7
19,2,0,13.30,1,0.5,160,28.25
19,2,0,13.45,1,0.25,140,-14.43
19,2,0,14,1,0.2,125,8.72
19,2,0,14.15,1,0.5,150,13.95
19,2,0,14.30,1,0.25,140,10.15
19,2,0,14.45,1,0.5,170,13.15
19,2,0,15,1,0.5,150,46.45
19,2,0,15.20,1,0.25,150,41.93
19,2,0,15.40,1,0.1,140,-5
19,2,0,16,1,0.5,180,10.75
19,2,0,16.20,1,0.25,160,-4.78
19,2,0,16.40,1,0.5,180,82.05
19,2,0,17,1,1,350,140.5
19,2,0,17.15,1,0.1,150,86.73
19,2,0,17.30,1,0.2,160,97.1
19,2,0,17.45,1,0.5,240,39.8
19,2,0,18,1,1,1.20000,12
19,2,0,18.15,1,0.5,250,112.4
19,2,0,18.30,1,1,479.99,56.81
19,2,0,18.45,1,0.5,250,-35.95
19,2,0,19,1,1,1.20000,-127.3
19,2,0,19.15,1,0.5,250,84.8
19,2,0,19.30,1,1,380,168.4
19,2,0,19.45,1,0.5,250,94.55
19,2,0,20,1,1,700,43.5
19,2,0,20.15,1,0.5,240,46.85
19,2,0,20.30,1,1,360,-53.6
19,2,0,20.45,1,0.25,180,31.28
19,2,0,21,1,0.5,250,-24.55
19,2,0,21.15,1,0.25,180,14.4
19,2,0,21.30,1,0.5,240,-109.5
19,2,0,21.45,1,0.25,180,-16.2
19,2,0,22,1,2,600,59.4
19,2,0,22.10,1,0.1,400,-171.35
19,2,0,22.20,1,0.5,250,-116.35
19,2,0,22.30,1,2,50,79.6
19,2,0,22.40,1,1,0,106.2
19,2,0,22.50,1,0.2,0,20.34
19,2,0,23,1,0.25,0,22.05
19,2,0,23.10,1,0.2,0,25.92
19,2,0,23.20,1,0.25,30,8.7
